Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
"Anchovy, northern........................",0,0,0,0,0,415806,0,125423,474312,545630,0,0,1561171
"Bullhead, brown.............................",0,0,0,0,0,0,7,0,0,0,0,0,7
Cabezon..........................................,0,3,0,0,45,17,93,281,175,5,0,6,625
"Croaker, unspecifed.....................",0,0,0,0,0,0,0,0,211,0,0,0,211
"Croaker, white................................",0,9,1,0,0,0,3,435,437,0,0,20,904
Dolphin (fish).................................,0,0,0,0,0,0,524,0,0,0,0,0,524
"Eel, monkeyface (prickleback)..",147,44,48,17,0,15,0,0,0,0,0,0,271
"Fish, unspecified..........................",0,0,0,0,0,0,816,0,0,0,0,0,816
"Flounder, arrowtooth....................",0,0,0,0,0,0,0,311,86,0,0,0,397
"Flounder, starry.............................",154,2245,568,1308,651,156,586,1430,1100,1201,94,0,9492
"Greenling, kelp..............................",1,65,0,0,67,43,92,378,230,98,0,19,993
Grenadier........................................,125,195,0,0,7,0,0,0,32,32,0,0,391
"Halibut, California.........................",4024,26024,14321,23657,15222,23005,49554,53956,24130,10385,1515,0,245793
"Herring, Pacific - roe...................",689752,295336,0,0,0,0,0,0,0,0,0,0,985088
Jacksmelt........................................,0,5,10,5,0,0,0,0,5,0,0,31,56
Lingcod............................................,273,194,54,169,2383,2094,2255,5506,6202,1984,348,53,21515
"Mackerel, Pacific..........................",84,0,208,100,0,112,13,35,2,2,0,0,555
"Mackerel, jack................................",1,1,475,250,0,0,2,0,3,0,0,0,731
"Mackerel, unspecified.................",93,0,722,5,0,0,0,76,0,0,0,0,896
"Midshipman, plainfin....................",0,0,2,9,0,230,162,0,0,0,0,0,403
"Mudsucker, longjaw.....................",38,0,0,0,0,0,0,0,0,0,129,277,444
Oilfish..............................................,25,508,0,0,0,0,131,0,0,0,0,0,664
Opah................................................,109,1855,0,0,0,0,10368,0,0,0,0,373,12705
"Rockfish, China.............................",0,30,0,0,29,60,55,21,0,72,0,0,267
"Rockfish, aurora............................",4,6,0,0,0,2,0,0,0,0,0,0,12
