Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
"Anchovy, northern.............................",0,0,0,0,0,155400,0,0,0,0,0,0,155400
"Barracuda, California.........................",0,0,0,0,3,0,0,46,24,0,0,0,73
Butterfish (Pacific pompano).........,0,0,0,0,11,60,5,0,0,0,0,0,76
Cabezon............................................,23,213,0,0,73,249,531,92,289,213,100,0,1783
Carp..................................................,977,0,0,0,0,0,0,0,0,0,0,2327,3304
"Croaker, unspecifed..........................",35,331,0,142,88,204,759,1914,761,403,483,22,5141
"Croaker, white...................................",0,0,0,0,276,648,1387,99,59,0,0,122,2591
"Eel, monkeyface (prickleback)......",0,0,18,0,0,0,0,0,0,0,0,0,18
"Flounder, arrowtooth.........................",155,0,0,0,0,0,0,0,0,619,0,0,774
"Flounder, starry.................................",5458,5582,4054,8640,4614,3087,2443,9513,3681,579,2267,1608,51526
"Flounder, unspecified........................",0,0,0,0,36,47,0,178,160,35,0,0,456
"Goby, yellowfin..................................",0,0,0,5,2,0,0,0,0,0,0,18,25
"Greenling, kelp..................................",5,17,0,0,8,10,12,0,0,0,0,0,52
Grenadier..........................................,0,0,0,0,0,0,0,0,0,0,15,0,15
"Halibut, California..............................",92619,38834,23689,56970,24432,46331,38523,53524,9796,5792,2647,5032,398189
"Herring, Pacific - roe on kelp.............",0,0,0,0,0,0,0,0,0,0,0,520,520
"Herring, Pacific - roe..........................",1029128,454002,0,0,0,0,0,0,0,0,0,7724,1490853
Jacksmelt..........................................,0,0,0,16,3,0,6,152,1387,8,0,0,1572
Lingcod.............................................,841,832,633,1424,2102,3586,4730,2262,2479,3452,1272,166,23778
"Mackerel, Pacific...............................",0,0,0,0,0,6,250,411,166,16,0,0,849
"Mackerel, jack...................................",0,0,0,0,12,0,0,62,23,0,0,0,97
"Midshipman, plainfin..........................",0,0,0,0,0,11,0,0,0,0,0,0,11
"Mudsucker, longjaw...........................",0,0,0,0,0,0,0,0,0,0,0,21,21
Opah.................................................,0,0,0,0,0,0,0,13,0,0,213,0,226
"Rockfish, China.................................",35,89,0,0,1,42,53,24,66,94,3,0,407
"Rockfish, bank..................................",0,247,0,0,0,0,0,3309,1267,521,0,0,5344
"Rockfish, black-and-yellow................",0,14,0,0,11,250,46,90,169,180,12,13,784
"Rockfish, black..................................",153,125,0,0,142,581,411,401,295,885,242,74,3308
"Rockfish, blackgill..............................",98,0,0,0,102,62,372,1910,4439,6745,195,0,13922
"Rockfish, blue...................................",132,402,0,0,103,213,227,408,965,640,289,79,3457
"Rockfish, bocaccio............................",15,0,0,0,20,32,13,0,5,52,0,0,137
"Rockfish, brown.................................",0,179,0,0,75,549,431,535,433,730,177,2,3110
"Rockfish, canary................................",99,0,0,0,0,202,193,186,74,1380,81,90,2305
"Rockfish, chilipepper.........................",292,0,30,79,942,2090,1099,5110,11119,1499,956,499,23715
"Rockfish, copper...............................",25,63,0,0,1,20,29,22,43,55,26,0,284
"Rockfish, darkblotched......................",0,0,0,0,1,0,0,456,0,0,0,0,457
"Rockfish, flag....................................",0,0,0,0,21,0,0,0,0,0,0,0,21
"Rockfish, gopher...............................",0,43,0,0,73,596,261,371,375,500,205,0,2424
"Rockfish, grass.................................",0,62,0,0,18,128,18,41,57,202,96,4,625
"Rockfish, group bolina.......................",11,93,0,7,300,971,1209,697,610,751,835,178,5662
"Rockfish, group gopher.....................",31,85,0,0,28,553,159,289,188,277,207,86,1902
"Rockfish, group red...........................",0,160,0,0,0,0,89,0,47,0,11,0,307
"Rockfish, group rosefish....................",781,7675,0,0,0,5327,4100,3742,945,5095,5598,269,33532
"Rockfish, group shelf.........................",0,0,544,0,419,1920,0,0,0,199,0,0,3082
"Rockfish, group slope........................",335,570,0,0,185,2587,14155,45,458,392,0,420,19147
"Rockfish, group small........................",0,0,0,3,3,129,107,1639,0,0,0,0,1881
"Rockfish, kelp....................................",0,0,0,0,0,12,0,0,0,0,0,0,12
"Rockfish, olive...................................",0,6,0,0,30,48,34,136,52,34,62,18,419
"Rockfish, quillback............................",80,77,0,0,0,0,0,2,94,238,90,0,581
"Rockfish, rosethorn...........................",0,38,0,0,0,0,0,0,0,0,0,0,38
"Rockfish, rosy...................................",0,0,0,0,0,2,0,1,3,0,28,0,34
"Rockfish, splitnose............................",0,0,0,0,0,0,0,8390,0,259,2634,598,11881
"Rockfish, starry.................................",0,15,0,0,0,1,0,0,0,0,0,0,16
"Rockfish, treefish...............................",0,0,0,0,0,0,0,0,0,0,3,0,3
"Rockfish, unspecified........................",0,257,0,0,170,33,192,69,0,0,11,0,732
