Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
"Bonito, Pacific...............................",0,0,0,0,0,0,0,126,63374,0,0,0,63500
"Bullhead, brown.............................",0,0,2,0,30,0,13,11,115,612,269,130,1182
Cabezon..........................................,34,0,0,0,35,108,123,39,73,27,54,68,561
"Croaker, white................................",0,0,74,0,0,53,0,0,0,8,10,15,160
Dolphin (fish).................................,30,1211,766,0,0,0,165,60,189,0,1375,0,3796
"Eel, monkeyface (prickleback)..",19,0,37,9,0,20,31,0,0,0,5,0,120
Escolar............................................,0,260,77,957,0,0,0,0,0,0,0,0,1294
"Fish, unspecified..........................",0,129,0,0,0,0,686,860,260,0,0,0,1935
"Flounder, arrowtooth....................",0,0,0,0,0,2,0,10,0,0,0,0,12
"Flounder, starry.............................",497,884,1137,960,297,797,3016,2683,2586,1714,687,0,15258
"Flounder, unspecified..................",0,0,0,0,0,2,0,0,0,0,7,0,9
"Goby, bluebanded........................",1,0,0,0,0,0,0,0,0,0,0,0,1
"Goby, yellowfin.............................",3,0,0,0,0,0,0,0,0,0,0,0,3
"Greenling, kelp..............................",223,27,0,0,119,125,225,133,129,13,0,76,1070
"Greenling, rock..............................",0,0,0,0,0,0,0,14,103,82,199,77,475
"Halibut, California.........................",2322,8048,6417,13555,18891,25802,73715,35426,21873,7150,3746,0,216946
"Herring, Pacific - roe...................",4699843,1806575,0,0,0,0,0,0,0,0,0,0,6506418
Jacksmelt........................................,0,0,0,0,0,90,0,0,0,5,0,7,102
Lingcod............................................,91,0,5,46,952,1788,4988,3625,4597,1538,1033,0,18664
"Mackerel, Pacific..........................",0,0,0,0,0,0,0,0,0,4,0,0,4
"Mackerel, unspecified.................",0,0,0,0,0,0,0,2,0,0,0,0,2
"Midshipman, plainfin....................",0,0,0,0,11,166,80,0,0,0,0,0,256
"Mudsucker, longjaw.....................",4,0,0,0,0,0,0,0,0,0,20,0,24
Oilfish..............................................,1131,1007,1016,0,0,0,474,147,340,0,1452,1011,6578
Opah................................................,615,1070,862,778,0,0,19470,5522,8335,0,23327,8113,68092
"Pomfret, Pacific.............................",0,40,49,0,0,0,4793,839,2630,0,1660,10,10021
"Ratfish, spotted............................",322,0,0,0,0,0,0,0,0,0,0,0,322
"Rockfish, China.............................",3,0,0,0,4,5,26,20,6,20,108,0,192
