Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
"Barracuda, California...........................",0,0,0,0,0,0,0,0,6,0,0,0,6
"Bullhead, brown...................................",0,323,5,0,0,0,0,0,0,0,0,0,328
Butterfish (Pacific pompano)...........,0,8,1,0,42,13,0,0,48,35,10,0,157
Cabezon..............................................,281,115,30,0,0,77,3,0,0,0,0,0,505
Carp.....................................................,808,380,0,0,0,0,0,0,0,0,1277,5120,7585
"Cod, Pacific..........................................",23,4,0,0,0,0,0,0,13,0,0,0,40
"Croaker, unspecifed.............................",0,0,0,0,0,34,45,16,0,84,888,2973,4040
"Croaker, white......................................",2639,2919,3148,834,2617,8612,5608,4623,4895,1958,5301,105,43260
"Eel, monkeyface (prickleback)........",28,0,0,0,0,32,0,0,0,0,0,0,60
Escolar.................................................,0,0,0,0,0,0,0,0,863,0,0,0,863
"Fish, unspecified..................................",0,0,0,0,0,0,52,139,0,0,0,0,191
"Flounder, arrowtooth............................",19,0,0,0,0,160,0,0,0,735,11,0,925
"Flounder, starry....................................",7365,11061,5856,5247,780,1786,2742,2733,3119,3776,1415,0,45881
"Flounder, unspecified...........................",0,0,22,0,0,0,111,0,70,0,0,0,203
Flyingfish..............................................,0,11,0,0,0,0,0,0,0,0,0,0,11
"Goby, yellowfin.....................................",0,1,5,0,0,0,487,0,0,0,0,0,493
"Greenling, kelp.....................................",27,33,6,0,0,14,0,0,0,0,0,0,81
Grenadier.............................................,0,1755,2000,5516,2620,0,450,2177,4425,0,0,0,18943
"Halibut, California.................................",70795,48852,31451,12547,11155,20488,54398,78864,40578,27406,4787,0,401319
"Herring, Pacific - roe on kelp................",79313,47848,5249,0,0,0,0,0,0,0,0,0,132410
"Herring, Pacific - roe............................",2217297,1565762,5553,0,0,0,0,0,0,0,0,14214,3802826
Jacksmelt.............................................,22,38,0,0,0,0,0,174,691,1630,593,125,3273
Lingcod................................................,1089,347,1201,916,2359,1993,3669,2338,3495,1912,695,0,20014
"Mackerel, Pacific..................................",0,1,79,0,0,3,0,0,0,0,0,0,83
"Midshipman, plainfin.............................",0,0,0,0,3,0,0,0,0,0,0,0,3
"Mudsucker, longjaw.............................",0,7,5,0,0,0,0,0,0,0,0,0,12
Opah....................................................,0,0,0,0,0,0,0,0,584,103,0,0,687
"Rockfish, China....................................",12,5,0,0,0,76,44,2,71,46,0,0,256
"Rockfish, bank.....................................",19229,49,3202,12,5005,0,0,0,38,2525,0,75,30135
"Rockfish, black-and-yellow...................",115,8,0,0,0,370,197,100,98,57,0,0,944
"Rockfish, black.....................................",53,44,0,0,142,274,1463,523,200,169,132,19,3019
