Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
"Anchovy, deepbody...........................",0,0,0,0,0,14,0,0,0,0,0,0,14
"Anchovy, northern.............................",0,0,0,0,19,0,4,0,0,0,0,0,23
"Bonito, Pacific...................................",0,0,0,0,0,0,0,10,0,0,0,0,10
Butterfish (Pacific pompano).........,0,0,0,0,6,4,6,3,31,0,0,0,50
Cabezon............................................,0,57,0,0,8,26,42,8,0,0,0,0,141
Carp..................................................,4244,4015,2725,0,0,0,0,0,0,3495,4480,4569,23528
"Cod, Pacific.......................................",0,0,0,0,0,26,0,0,0,0,0,0,26
"Croaker, unspecifed..........................",5378,10560,6486,520,4046,6316,4474,2725,3197,2274,344,1486,47805
"Croaker, white...................................",0,0,165,20,335,3,13,5,76,0,14,0,631
"Eel, monkeyface (prickleback)......",0,0,0,0,0,0,0,0,0,0,26,52,77
"Flounder, starry.................................",6624,6663,4805,1474,2952,718,1948,3728,4771,847,3321,4566,42419
"Flounder, unspecified........................",0,0,75,0,0,0,0,0,1,0,0,51,127
"Goby, yellowfin..................................",0,0,27,0,0,0,0,0,0,0,0,0,27
"Greenling, kelp..................................",10,0,0,0,3,7,0,0,0,0,0,0,20
Grenadier..........................................,0,200,0,5,0,0,3849,440,4040,261,0,0,8795
"Halibut, California..............................",69535,71033,43134,15113,14357,42783,91253,92849,24376,13124,12577,44132,534265
"Herring, Pacific - roe on kelp.............",0,5558,6931,0,0,0,0,0,0,0,0,0,12489
"Herring, Pacific - roe..........................",2880830,93489,0,0,0,0,0,0,0,0,0,0,2974318
"Herring, Pacific..................................",77040,0,0,0,0,0,0,0,0,0,0,0,77040
Jacksmelt..........................................,18,22,0,0,0,0,0,419,1147,573,9,2,2190
Lingcod.............................................,507,803,1037,596,1661,803,4466,3025,3253,1977,166,85,18378
"Mackerel, Pacific...............................",0,0,0,0,44,34,0,0,0,0,0,0,78
"Mackerel, jack...................................",0,0,0,0,0,6,0,5,0,0,0,0,11
"Mackerel, unspecified........................",0,0,0,0,0,0,23,2,0,0,1,0,26
"Rockfish, China.................................",43,129,0,0,12,9,57,0,5,62,42,33,392
"Rockfish, Pacific ocean perch...........",0,118,0,0,0,0,0,0,0,0,0,0,118
"Rockfish, bank..................................",1190,15236,1620,1239,0,0,5940,0,0,0,0,0,25225
"Rockfish, black-and-yellow................",0,0,0,0,0,171,149,84,62,24,0,0,490
"Rockfish, black..................................",21,31,0,0,95,259,742,712,377,310,236,105,2887
"Rockfish, blackgill..............................",0,1314,581,1309,0,0,379,1302,3048,680,4122,709,13444
"Rockfish, blue...................................",1,31,0,0,4,31,64,153,389,256,106,53,1088
"Rockfish, bocaccio............................",0,40,0,36,5,0,460,0,294,16,14,0,865
"Rockfish, brown.................................",0,2,0,0,7,38,180,191,195,61,50,13,737
"Rockfish, canary................................",2,0,0,100,50,0,3,0,0,0,0,0,155
"Rockfish, chilipepper.........................",88,1063,564,582,240,0,9749,3691,12619,200,459,0,29255
"Rockfish, copper...............................",36,78,0,0,5,8,6,3,8,34,20,66,263
"Rockfish, cowcod..............................",0,0,0,0,0,0,0,0,0,1,2,0,3
"Rockfish, darkblotched......................",0,0,0,0,0,0,0,0,0,0,30,0,30
"Rockfish, gopher...............................",15,37,0,0,111,98,148,181,76,151,128,20,965
"Rockfish, grass.................................",0,0,0,0,0,51,81,148,37,42,17,0,376
"Rockfish, greenstriped.......................",0,0,0,0,0,0,0,0,0,28,66,0,94
"Rockfish, group bolina.......................",80,24,5,19,395,310,463,690,290,318,253,77,2925
"Rockfish, group gopher.....................",0,0,0,0,0,33,76,48,14,0,18,0,189
"Rockfish, group red...........................",217,9,5,32,4,0,104,2,0,0,0,0,373
"Rockfish, group rosefish....................",3247,21719,3901,2985,965,30,9876,4155,8859,3889,4431,3990,68047
"Rockfish, group shelf.........................",50,0,0,0,0,0,0,0,0,0,2,0,52
"Rockfish, group slope........................",0,1410,3272,2379,49366,0,8246,5932,40137,974,443,0,112159
"Rockfish, group small........................",2,25,0,0,0,32,26,22,178,0,0,0,285
"Rockfish, kelp....................................",0,0,0,0,0,0,23,0,0,0,0,0,23
"Rockfish, olive...................................",0,1,0,0,3,10,22,8,84,31,13,12,183
"Rockfish, quillback............................",58,279,0,0,4,0,0,0,18,169,177,140,845
"Rockfish, rosethorn...........................",0,20,0,0,0,0,0,2,0,18,6,0,46
"Rockfish, rosy...................................",0,15,0,0,0,0,0,0,0,0,0,0,15
"Rockfish, shortbelly...........................",0,0,0,0,0,0,0,0,0,7,3,0,10
"Rockfish, splitnose............................",1200,0,0,851,0,0,0,0,0,0,0,0,2051
"Rockfish, starry.................................",0,0,0,0,0,0,0,0,0,0,1,0,1
"Rockfish, stripetail.............................",0,0,0,0,0,0,0,0,0,0,1,0,1
"Rockfish, treefish...............................",0,0,0,0,0,0,0,0,0,1,0,0,1
"Rockfish, unspecified........................",232,0,12,77,66,28,242,209,73,0,23,0,961
"Rockfish, vermilion............................",60,255,2,0,101,120,483,414,822,512,39,22,2831
"Rockfish, widow................................",0,130,0,0,810,0,0,880,0,0,0,34,1854
"Rockfish, yellowtail............................",2,127,0,80,304,37,267,256,145,34,131,69,1452
Sablefish...........................................,21398,34090,24711,54670,23768,15343,42007,48927,61299,54438,21607,12981,415238
"Salmon, Chinook...............................",0,0,0,35,727929,1353755,462978,62354,38592,14094,0,0,2659737
"Salmon, Roe (Chinook and Coho)",0,0,0,0,10,0,37,23,76,28,0,0,173
Salmon..............................................,0,0,0,0,0,0,217,0,0,0,0,0,217
Sanddab............................................,203,3132,22142,27027,53072,50911,85120,75476,31309,1140,2352,119,352003
"Sardine, Pacific.................................",0,0,0,0,205,0,300772,184207,29784,300970,0,0,815938
"Sculpin, staghorn..............................",130,280,341,47,10,25,30,39,513,2212,887,326,4839
"Seabass, white..................................",24,0,23,0,28,92,455,591,114,866,853,28,3074
"Shark, blue........................................",0,0,0,0,28,0,0,0,0,0,0,0,28
"Shark, brown smoothhound...............",0,0,0,0,0,10,0,0,0,0,0,0,10
"Shark, horn.......................................",0,0,0,30,0,0,0,0,0,0,0,0,30
"Shark, leopard...................................",249,334,1638,1301,1175,1484,764,1136,1190,951,440,1002,11663
"Shark, sevengill.................................",2,0,0,0,0,0,0,0,0,0,0,0,2
"Shark, soupfin...................................",175,253,54,64,125,45,143,79,105,247,113,128,1530
"Shark, spiny dogfish..........................",17,0,0,0,0,3,0,10,0,0,28,0,57
