Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
"Bonito, Pacific..................................",0,0,0,0,0,0,0,0,0,38,0,0,38
Butterfish (Pacific pompano).........,0,0,0,0,0,0,0,0,8,0,1,0,9
Cabezon...........................................,5,3,0,0,2,18,95,159,35,23,33,0,373
"Croaker, unspecifed........................",7,4,0,0,0,2,0,1,1,3,0,0,18
"Croaker, white..................................",275,0,0,0,192,328,262,282,0,0,1,0,1340
"Eel, monkeyface (prickleback)......",2,0,0,0,0,0,0,0,0,0,0,0,2
"Flounder, arrowtooth.......................",0,0,0,0,0,60,56,0,0,0,0,0,116
"Flounder, starry.................................",3223,3956,6361,3137,869,1267,1179,889,513,920,2257,3188,27759
"Flounder, unspecified......................",0,0,198,0,0,0,69,0,0,0,0,0,267
"Goby, yellowfin................................",0,0,0,0,0,305,57,0,0,0,352,0,714
"Greenling, kelp.................................",7,8,0,0,8,16,16,29,4,0,0,0,88
Grenadier.........................................,0,0,0,0,0,70,45,0,0,0,0,0,115
"Halibut, California............................",31178,14777,28933,14891,15751,42120,49246,43308,23873,9693,5615,11361,290746
"Herring, Pacific - roe on kelp.........",6654,0,0,0,0,0,0,0,0,0,0,0,6654
"Herring, Pacific - roe.......................",849160,164450,0,0,0,0,0,0,0,0,0,0,1013610
Jacksmelt..........................................,0,0,0,0,0,21,13,0,0,7,0,0,41
Lingcod.............................................,111,30,159,213,2421,544,2886,1205,1210,1171,374,19,10343
"Mackerel, Pacific.............................",0,0,0,0,0,0,9,0,2,0,26,0,36
"Mackerel, unspecified....................",0,0,0,0,0,0,0,0,0,39,0,0,39
"Midshipman, plainfin.......................",0,0,0,0,157,0,0,0,0,0,0,0,157
"Mudsucker, longjaw........................",0,0,0,0,0,0,0,0,0,190,347,140,677
Oilfish.................................................,1211,0,0,0,0,0,0,0,0,0,0,0,1211
Opah.................................................,301,0,0,0,0,0,0,0,0,0,0,0,301
"Rockfish, China.................................",10,0,0,0,18,19,13,121,14,20,2,61,278
"Rockfish, bank..................................",0,22,399,0,461,0,48,3,0,0,40,3,976
"Rockfish, black-and-yellow...........",206,2,0,0,36,40,140,153,86,84,0,16,763
"Rockfish, black.................................",289,23,0,0,89,186,189,358,168,153,80,0,1534
"Rockfish, blackgill.............................",331,197,0,0,326,433,76,136,600,356,0,50,2505
"Rockfish, blue...................................",52,79,0,0,12,50,249,67,122,83,86,1,800
"Rockfish, bocaccio..........................",50,89,220,0,0,0,145,136,0,0,0,5,645
"Rockfish, brown................................",484,246,0,17,587,690,978,1363,923,1202,281,251,7022
"Rockfish, canary...............................",0,0,0,0,300,73,251,86,21,20,3,0,754
"Rockfish, chilipepper.......................",1742,1694,18858,5264,5399,13768,24479,19286,26905,15079,25240,2079,159793
"Rockfish, copper..............................",35,55,0,0,5,37,55,67,107,80,37,22,499
