Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
"Anchovy, northern...........................",0,0,0,91,0,0,0,0,0,0,0,0,91
"Bonito, Pacific..................................",0,0,0,0,0,0,0,0,84,127,0,602,813
Cabezon...........................................,11,0,0,0,9,321,129,214,127,29,37,53,929
Carp..................................................,2362,0,0,0,0,0,0,0,868,0,0,0,3230
"Croaker, unspecifed........................",0,0,65,0,0,0,0,1,0,0,7,0,73
"Croaker, white..................................",0,8,43,0,114,125,185,60,0,27,1,0,563
Dolphin (fish).....................................,0,0,0,0,0,0,0,0,0,0,297,0,297
"Flounder, starry.................................",719,2224,3354,2134,286,378,1518,260,1236,977,3727,2982,19795
"Flounder, unspecified......................",0,0,85,0,0,0,0,132,0,87,0,0,304
"Goby, yellowfin................................",177,0,0,0,0,0,0,0,0,0,0,0,177
"Greenling, kelp.................................",4,7,0,0,17,11,36,5,0,0,0,0,80
Grenadier.........................................,0,0,575,987,0,277,0,0,0,0,0,0,1839
"Halibut, California............................",4729,20095,27635,8528,10587,11873,42275,18952,18522,12439,13149,12202,200985
"Herring, Pacific - roe on kelp.........",14849,17189,0,0,0,0,0,0,0,0,0,0,32038
"Herring, Pacific - roe.......................",927492,452355,0,0,0,0,0,0,0,0,0,150,1379997
Jacksmelt..........................................,0,0,0,0,0,0,118,1281,659,0,0,2,2060
Lingcod.............................................,65,330,1017,354,2448,2953,2417,2420,4250,1239,769,310,18573
"Mackerel, jack.................................",0,0,0,0,0,0,0,0,26,0,0,0,26
Oilfish.................................................,0,0,0,0,0,0,0,0,0,0,291,0,291
Opah.................................................,0,0,0,0,0,0,0,0,0,0,1822,0,1822
"Rockfish, China.................................",0,42,0,0,59,79,175,334,242,43,41,10,1026
"Rockfish, Mexican............................",0,8,0,0,0,0,0,0,0,0,0,0,8
"Rockfish, bank..................................",361,8621,0,18111,398,280,250,300,90,549,8904,0,37864
"Rockfish, black-and-yellow...........",0,0,0,0,6,219,35,34,184,47,61,60,646
"Rockfish, black.................................",0,17,0,0,73,135,149,404,276,166,164,260,1643
"Rockfish, blackgill.............................",125,80,30,183,25,23,145,480,1166,146,0,0,2403
"Rockfish, blue...................................",6,70,0,0,7,1,104,138,154,64,60,117,720
"Rockfish, bocaccio..........................",0,21,0,0,12,20,27,90,281,0,71,0,522
"Rockfish, brown................................",60,226,6,2,1114,773,953,1059,1809,839,678,415,7933
"Rockfish, canary...............................",0,16,192,0,237,43,10,53,404,0,65,0,1020
"Rockfish, chilipepper.......................",731,1867,2956,2994,2721,4580,2674,11978,9965,4212,12586,3450,60714
"Rockfish, copper..............................",48,54,0,0,30,132,178,61,72,56,18,4,653
"Rockfish, darkblotched...................",0,20,0,0,34,12,0,0,0,530,0,0,596
"Rockfish, flag....................................",0,0,0,0,0,32,0,0,0,0,0,0,32
"Rockfish, gopher..............................",34,20,0,0,386,724,330,940,763,204,299,608,4308
"Rockfish, grass..................................",2,0,0,0,16,61,17,97,71,74,51,57,446
"Rockfish, greenblotched.................",0,0,0,0,0,25,0,0,0,0,0,0,25
"Rockfish, greenspotted...................",10,0,0,0,645,10,0,0,220,57,0,0,942
"Rockfish, group bocaccio/chili.......",0,0,642,0,0,0,0,0,0,0,0,0,642
"Rockfish, group bolina.....................",0,0,0,0,0,73,0,65,38,8,1,0,185
"Rockfish, group gopher...................",0,0,0,0,0,0,20,0,112,5,71,0,208
"Rockfish, group nearshore..............",0,0,0,0,0,0,0,170,0,0,0,0,170
"Rockfish, group red..........................",0,0,0,0,86,3,2,0,0,0,0,0,91
"Rockfish, group rosefish...................",0,0,0,0,0,0,0,0,0,0,90,0,90
"Rockfish, group shelf........................",0,0,0,0,200,0,0,0,0,0,0,0,200
"Rockfish, group slope......................",0,293,193,5091,475,5915,184,34,83,168,1662,0,14098
"Rockfish, olive...................................",0,0,0,0,0,9,40,163,87,62,31,20,413
"Rockfish, quillback...........................",56,63,0,0,10,80,219,193,137,93,0,0,850
"Rockfish, redbanded.......................",0,0,0,0,42,0,0,0,0,0,0,0,42
"Rockfish, rosy....................................",50,0,0,0,0,4,53,89,94,30,38,0,359
"Rockfish, splitnose............................",6806,1441,692,1501,819,6622,978,2253,5636,16215,3762,807,47532
"Rockfish, starry..................................",37,43,0,0,6,84,39,32,29,7,0,0,276
"Rockfish, treefish...............................",0,0,0,0,0,2,0,0,2,0,0,0,4
"Rockfish, vermilion............................",47,14,0,0,36,136,210,257,341,376,81,45,1542
"Rockfish, widow...............................",0,19,0,0,0,0,0,272,39,0,7,0,337
"Rockfish, yellowtail...........................",71,23,0,0,197,211,210,126,883,613,287,15,2636
Sablefish............................................,15498,9578,14525,31729,25507,30544,24925,49398,49468,34159,15390,7447,308168
Sanddab...........................................,0,314,32910,23888,22285,35905,44508,17198,5540,676,200,235,183659
"Sardine, Pacific................................",0,0,0,0,0,0,285154,87648,729302,0,0,0,1102104
"Sculpin, staghorn.............................",103,33,32,102,190,191,267,375,565,1079,1509,510,4955
"Seabass, white.................................",0,13,0,0,0,27,179,81,96,0,19,0,415
"Shad, American...............................",0,0,0,11,0,0,0,0,0,0,0,0,11
"Shad, threadfin................................",0,0,0,0,0,0,100,0,0,0,0,0,100
"Shark, brown smoothhound...........",0,1549,0,0,0,0,0,0,0,0,0,0,1549
"Shark, leopard..................................",447,394,46,0,116,174,97,115,152,216,110,222,2089
"Shark, shortfin mako........................",0,0,0,0,0,0,0,0,0,0,3025,0,3025
"Shark, soupfin...................................",123,87,49,0,0,44,0,15,52,52,816,147,1385
"Shark, unspecified............................",0,40,69,0,0,24,154,110,310,312,279,355,1653
"Skate, unspecified...........................",101,317,1000,1814,1298,1862,545,1433,2553,1018,1474,97,13512
"Sole, Dover........................................",17251,11196,61771,122674,74074,78446,65093,83254,125048,83637,14837,6700,743981
"Sole, English......................................",1191,5749,6419,6876,8398,7519,4437,10751,17501,5199,8027,1041,83108
"Sole, butter.......................................",0,0,0,0,0,0,86,0,0,0,0,0,86
"Sole, petrale.....................................",41886,40504,24889,42223,41210,38748,26323,35104,71756,41505,40972,2970,448090
"Sole, rex.............................................",3492,1514,1167,3762,2919,2792,1979,2454,4630,2922,805,124,28560
"Sole, rock..........................................",243,523,316,530,243,20,175,385,1914,33,23,13,4418
"Sole, sand.........................................",317,810,810,278,189,236,1953,219,37,28,446,322,5644
"Sole, unspecified..............................",5,0,0,0,0,0,0,7,10,0,0,0,22
"Surfperch, redtail..............................",0,0,0,0,0,0,0,0,31,0,0,213,244
"Surfperch, unspecified....................",135,58,597,4,0,0,0,30,95,0,677,532,2127
"Surfperch, white...............................",30,0,0,0,0,0,0,0,0,0,0,0,30
Swordfish...........................................,0,0,0,0,0,0,0,0,0,0,41501,0,41501
"Thornyhead, longspine....................",2272,1740,8314,18430,12796,19867,19656,10879,23519,22615,1347,1117,142552
"Thornyhead, shortspine...................",2543,1182,3854,4254,4247,5483,4552,5429,8544,10389,1873,1067,53417
"Tuna, albacore.................................",0,218,0,0,0,0,0,0,3316,888,442,25,4889
"Tuna, skipjack...................................",0,0,0,0,0,0,0,0,50,0,0,0,50
"Turbot, hornyhead...........................",0,0,0,0,0,0,0,0,0,0,0,6,6
Turbot................................................,0,0,104,62,0,25,122,13,19,20,4,35,404
"Crab, Dungeness.............................",281686,285788,209086,283902,206635,75832,6787,0,0,0,386212,136987,1872916
"Crab, box..........................................",0,0,284,136,74,0,0,0,0,0,0,0,494
"Crab, rock unspecified...................",243,226,206,2685,4349,306,1415,1997,1457,1347,429,138,14797
"Shrimp, bay.......................................",4710,5124,4124,2229,2554,2575,4977,5141,1907,1027,4356,7149,45873
"Shrimp, coonstriped.........................",0,0,0,0,0,0,0,2,55,7,0,0,64
"Octopus, unspecified......................",0,0,137,0,0,56,0,52,0,0,0,0,245
"Squid, jumbo....................................",357,147,41,0,0,0,0,0,3851,161,0,85,4642
"Squid, market...................................",0,0,0,0,0,0,34780,90804,18762,0,0,0,144346
Waters Area Total:,1331484,872270,408235,585564,428178,336899,581944,445841,1119490,246777,573902,189706,7120290
"Tuna, albacore.................................",0,0,0,0,0,0,0,1902,1671,2795,7469,0,13837
Waters Area Total:,0,0,0,0,0,0,0,1902,1671,2795,7469,0,13837
Grand Total:,1331484,872270,408235,585564,428178,336899,581944,447743,1121161,249572,581371,189706,7134127
